series_key;time_period;time_period_start;time_period_end;obs_value;updated_at;dataset_id;title_fr;title_long_fr;MNE;FREQ;DOMAINE;ACTIVITE;VARIABLE;ZONE_GEO;CATEGORIE;POPULATION;CONTREPARTIE;CONSOLIDATION;UNIT;DECIMALS;UNIT_MULT;ADJUSTMENT;TIME_FORMAT;SOURCE_AGENCY;TIME_PER_COLLECT;OBS_CONF;OBS_STATUS
ACPR.A.BQ.RISQUES.RATIO_CREDEP.363._Z.HORS_EC_BC.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;111,73;2025-03-18T17:10:28+00:00;ACPR;Ratio crédits / Dépôts  hors EC et banques centrales;Ratio crédits / Dépôts  hors EC et banques centrales;RATIO_CREDEP;A;BQ;_Z;363;_Z;RISQUES;TOP6_AUT_GROUPES;HORS_EC_BC;PHNC;PC;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10009.464._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;20,2;2025-03-18T17:10:28+00:00;ACPR;Achats de autres dérivés de crédit En notionnel;Achats de autres dérivés de crédit En notionnel;TB_FIN_NEGO_DERIVE_CREDIT10009;A;BQ;_Z;464;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9932.480._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;353,99;2025-03-18T17:10:28+00:00;ACPR;Montant au passif de dérivés sur taux d'intérêt;Montant au passif de dérivés sur taux d'intérêt;TB_FIN_NEGO_DERIVES9932;A;BQ;_Z;480;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NEGO_BILAN_PASSIF.568._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;16,0;2025-03-18T17:10:28+00:00;ACPR;Part du portefeuille de négociation au passif du bilan;Part du portefeuille de négociation au passif du bilan;TX_NEGO_BILAN_PASSIF;A;BQ;_Z;568;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_J.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;5,76;2025-03-18T17:10:28+00:00;ACPR;Taux de prêts non performants du secteur de l'information et communication;Taux de prêts non performants du secteur de l'information et communication;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_J;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_E.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;10,3;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur de la production et distribution d'eau;Crédits bruts aux entreprises du secteur de la production et distribution d'eau;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_E;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;5,16;2025-03-18T17:10:28+00:00;ACPR;Taux de prêts non performants aux entreprises non financières;Taux de prêts non performants aux entreprises non financières;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS_MENAGES_ENF_PAYS.40.NL.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;33,0;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux ménages et entreprises non financières aux Pays bas;Crédits bruts aux ménages et entreprises non financières aux Pays bas;CREDITS_BRUTS_MENAGES_ENF_PAYS;A;BQ;_Z;40;NL;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_PART_OPTION9966.492._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;129,41;2025-03-18T17:10:28+00:00;ACPR;Dérivés sur Capitaux propres (somme actif et passif);Dérivés sur Capitaux propres (somme actif et passif);TB_FIN_NEGO_PART_OPTION9966;A;BQ;_Z;492;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9927.477._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;11,19;2025-03-18T17:10:28+00:00;ACPR;Montant à l'actif de dérivés sur crédit;Montant à l'actif de dérivés sur crédit;TB_FIN_NEGO_DERIVES9927;A;BQ;_Z;477;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_R.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;58,7;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement du secteur des arts, spectacles et activités récréatives;Taux de provisionnement du secteur des arts, spectacles et activités récréatives;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_R;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV_NPL.573._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;1,81;2025-03-18T17:10:29+00:00;ACPR;Poids des provisions des prêts non performants aux ménages;Poids des provisions des prêts non performants aux ménages;TX_PROV_NPL;A;BQ;_Z;573;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_I.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;33,96;2025-03-18T17:10:26+00:00;ACPR;Crédits au secteur de l'hébergement et restauration;Crédits au secteur de l'hébergement et restauration;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_I;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_H.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;4,47;2025-03-18T17:10:28+00:00;ACPR;Taux de prêts non performants du secteur du transports et entreposage;Taux de prêts non performants du secteur du transports et entreposage;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_H;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.FR.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;1179,16;2025-03-18T17:10:27+00:00;ACPR;Crédits aux ménages - France;Crédits aux ménages - France;CRED_CLIENT;A;BQ;_Z;34;FR;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_COURT9873.185._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;128,64;2025-03-18T17:10:28+00:00;ACPR;Positions courtes sur Titres de créance;Positions courtes sur Titres de créance;GB_FIN_NEGO_COURT9873;A;BQ;_Z;185;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_E.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;10,3;2025-03-18T17:10:26+00:00;ACPR;Crédits au secteur de la production et distribution d'eau;Crédits au secteur de la production et distribution d'eau;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_E;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;3,62;2025-03-18T17:10:28+00:00;ACPR;Taux de prêts non performants aux ménages;Taux de prêts non performants aux ménages;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL_APRES_PROV.570._Z.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;2,1;2025-03-18T17:10:29+00:00;ACPR;Poids des prêts non performants nets des provisions aux ménages et aux entreprises non financières;Poids des prêts non performants nets des provisions aux ménages et aux entreprises non financières;TX_NPL_APRES_PROV;A;BQ;_Z;570;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.FR.ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;738,85;2025-03-18T17:10:27+00:00;ACPR;Crédits aux entreprises non financières - France;Crédits aux entreprises non financières - France;CRED_CLIENT;A;BQ;_Z;34;FR;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_P.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;5,12;2025-03-18T17:10:27+00:00;ACPR;Crédits au secteur de l'enseignement;Crédits au secteur de l'enseignement;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_P;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_L.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;4,96;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants du secteur des activités immobilières;Taux de prêts non performants du secteur des activités immobilières;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_L;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DT_PL_PTF_NEGO.58._Z.APU.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;8,0;2025-03-18T17:10:27+00:00;ACPR;Dépôts et titres des Administrations Publiques donnés en pension livrée du portefeuille de négociation;Dépôts et titres des Administrations Publiques donnés en pension livrée du portefeuille de négociation;DT_PL_PTF_NEGO;A;BQ;_Z;58;_Z;RISQUES;TOP6_AUT_GROUPES;APU;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.US.ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;88,26;2025-03-18T17:10:27+00:00;ACPR;Crédits aux entreprises non financières - États-Unis;Crédits aux entreprises non financières - États-Unis;CRED_CLIENT;A;BQ;_Z;34;US;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_B.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;27,21;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur des industries extractives;Crédits bruts aux entreprises du secteur des industries extractives;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_B;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS_MENAGES_ENF_PAYS.40.PL.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;27,0;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux ménages et entreprises non financières en Pologne;Crédits bruts aux ménages et entreprises non financières en Pologne;CREDITS_BRUTS_MENAGES_ENF_PAYS;A;BQ;_Z;40;PL;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;1381,86;2025-03-18T17:10:26+00:00;ACPR;Entreprises non financières (crédits nets);Entreprises non financières (crédits nets);CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_C.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;187,3;2025-03-18T17:10:26+00:00;ACPR;Crédits au secteur des industrie manufacturière;Crédits au secteur des industrie manufacturière;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_C;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_J.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;34,07;2025-03-18T17:10:27+00:00;ACPR;Crédits au secteur de l'information et communication;Crédits au secteur de l'information et communication;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_J;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.INDICATEUR9913.582._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;201,7;2025-03-18T17:10:28+00:00;ACPR;Value at Risk à 1 jour;Value at Risk à 1 jour;INDICATEUR9913;A;BQ;_Z;582;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;6;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;4794,0;2025-03-18T17:10:26+00:00;ACPR;Crédits net du secteur bancaire français;Crédits net du secteur bancaire français;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_G.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;191,43;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur du commerce;Crédits bruts aux entreprises du secteur du commerce;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_G;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_PASSIF_9849.187._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;150,78;2025-03-18T17:10:28+00:00;ACPR;Positions courtes dans le portefeuille de négociation coté passif;Positions courtes dans le portefeuille de négociation coté passif;GB_FIN_NEGO_PASSIF_9849;A;BQ;_Z;187;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569.NL.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;2,5;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants aux Pays-Bas;Taux de prêts non performants aux Pays-Bas;TX_NPL;A;BQ;_Z;569;NL;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572.DE.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;53,7;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement en Allemagne;Taux de provisionnement en Allemagne;TX_PROV;A;BQ;_Z;572;DE;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_ACTIF_9844.180._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;565,71;2025-03-18T17:10:28+00:00;ACPR;Dérivés dans le portefeuille de négociation coté actif;Dérivés dans le portefeuille de négociation coté actif;GB_FIN_NEGO_ACTIF_9844;A;BQ;_Z;180;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_PASSIF_9851.189._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;188,5;2025-03-18T17:10:28+00:00;ACPR;Titres de créances émis dans le portefeuille de négociation coté passif;Titres de créances émis dans le portefeuille de négociation coté passif;GB_FIN_NEGO_PASSIF_9851;A;BQ;_Z;189;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_PASSIF_9852.190._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;36,68;2025-03-18T17:10:28+00:00;ACPR;Autres passifs financiers dans le portefeuille de négociation coté passif;Autres passifs financiers dans le portefeuille de négociation coté passif;GB_FIN_NEGO_PASSIF_9852;A;BQ;_Z;190;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10019.471._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;1,04;2025-03-18T17:10:28+00:00;ACPR;Autres dérivés de crédit à l'actif;Autres dérivés de crédit à l'actif;TB_FIN_NEGO_DERIVE_CREDIT10019;A;BQ;_Z;471;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_VENTE_OPTION9992.502._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;2333,73;2025-03-18T17:10:28+00:00;ACPR;Options achats et ventes sur Change et or;Options achats et ventes sur Change et or;TB_FIN_NEGO_VENTE_OPTION9992;A;BQ;_Z;502;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.ACT_PTF_NEGO.3._Z.EC.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;15,99;2025-03-18T17:10:26+00:00;ACPR;Instruments de capitaux propres des établissements de crédit dans le portefeuille de négociation;Instruments de capitaux propres des établissements de crédit dans le portefeuille de négociation;ACT_PTF_NEGO;A;BQ;_Z;3;_Z;RISQUES;TOP6_AUT_GROUPES;EC;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_PART_OPTION9968.494._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;1091,96;2025-03-18T17:10:28+00:00;ACPR;Dérivés (somme actif et passif);Dérivés (somme actif et passif);TB_FIN_NEGO_PART_OPTION9968;A;BQ;_Z;494;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9917.491._Z._Z.PHNC._Z._Z;2017;2017-01-01;2017-12-31;44226,78;2025-09-17T10:00:30+00:00;ACPR;Montants notionnels de dérivés sur taux d'intérêt;Montants notionnels de dérivés sur taux d'intérêt;TB_FIN_NEGO_DERIVES9917;A;BQ;_Z;491;_Z;RISQUES;_Z;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_F.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;65,59;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur de la construction;Crédits bruts aux entreprises du secteur de la construction;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_F;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_D.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;56,23;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement du secteur de l'électricité, gaz, vapeur et air conditionné;Taux de provisionnement du secteur de l'électricité, gaz, vapeur et air conditionné;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_D;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_N.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;60,62;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur de l'activité de services administratifs et de soutien;Crédits bruts aux entreprises du secteur de l'activité de services administratifs et de soutien;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_N;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.GB.ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;36,89;2025-03-18T17:10:27+00:00;ACPR;Crédits aux entreprises non financières - Royaume-Uni;Crédits aux entreprises non financières - Royaume-Uni;CRED_CLIENT;A;BQ;_Z;34;GB;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_NOTIONNEL_GRE_GRE.47._Z.AUTRES.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;2998,0;2025-03-18T17:10:27+00:00;ACPR;Montant notionnels de dérivés de gré à gré avec autres contreparties;Montant notionnels de dérivés de gré à gré avec autres contreparties;DERIV_NOTIONNEL_GRE_GRE;A;BQ;_Z;47;_Z;RISQUES;TOP6_AUT_GROUPES;AUTRES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569.CH.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;2,1;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants en Suisse;Taux de prêts non performants en Suisse;TX_NPL;A;BQ;_Z;569;CH;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS_MENAGES_ENF_PAYS.40.LU.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;27,0;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux ménages et entreprises non financières au Luxembourg;Crédits bruts aux ménages et entreprises non financières au Luxembourg;CREDITS_BRUTS_MENAGES_ENF_PAYS;A;BQ;_Z;40;LU;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_A.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;61,3;2025-03-18T17:10:26+00:00;ACPR;Crédits au secteur de l'agriculture, sylviculture et pêche;Crédits au secteur de l'agriculture, sylviculture et pêche;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_A;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.US.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;27,14;2025-03-18T17:10:27+00:00;ACPR;Crédits aux ménages - États-Unis;Crédits aux ménages - États-Unis;CRED_CLIENT;A;BQ;_Z;34;US;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS_MENAGES_ENF_PAYS.40.IT.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;183,0;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux ménages et entreprises non financières en Italie;Crédits bruts aux ménages et entreprises non financières en Italie;CREDITS_BRUTS_MENAGES_ENF_PAYS;A;BQ;_Z;40;IT;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_G.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;191,43;2025-03-18T17:10:26+00:00;ACPR;Crédits au secteur du commerce;Crédits au secteur du commerce;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_G;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_H.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;85,67;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur du transports et entreposage;Crédits bruts aux entreprises du secteur du transports et entreposage;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_H;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.BE.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;75,52;2025-03-18T17:10:27+00:00;ACPR;Crédits aux ménages - Belgique;Crédits aux ménages - Belgique;CRED_CLIENT;A;BQ;_Z;34;BE;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.DE.ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;35,05;2025-03-18T17:10:27+00:00;ACPR;Crédits aux entreprises non financières - Allemagne;Crédits aux entreprises non financières - Allemagne;CRED_CLIENT;A;BQ;_Z;34;DE;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572.ES.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;67,7;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement en Espagne;Taux de provisionnement en Espagne;TX_PROV;A;BQ;_Z;572;ES;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
